user_id,product_id,score,interaction_type,order_id
U063,P019,5,purchase,ORD-054989
U150,P031,5,purchase,ORD-054990
U060,P002,2,wishlist,ORD-054991
U031,P006,3,cart,ORD-054992
U117,P009,5,purchase,ORD-054993
U053,P035,3,cart,ORD-054994
U006,P005,3,cart,ORD-054995
U048,P033,5,purchase,ORD-054996
U135,P010,5,purchase,ORD-054997
U114,P026,3,cart,ORD-054998
U047,P012,5,purchase,ORD-054999
U161,P015,2,wishlist,ORD-055000
U005,P006,1,view,ORD-055001
U142,P014,1,view,ORD-055002
U136,P040,3,cart,ORD-055003
U190,P039,3,cart,ORD-055004
U044,P030,3,cart,ORD-055005
U080,P013,5,purchase,ORD-055006
U116,P027,5,purchase,ORD-055007
U181,P020,5,purchase,ORD-055008
U104,P031,3,cart,ORD-055009
U157,P032,5,purchase,ORD-055010
U122,P012,5,purchase,ORD-055011
U010,P019,5,purchase,ORD-055012
U160,P020,5,purchase,ORD-055013
U033,P021,5,purchase,ORD-055014
U101,P033,5,purchase,ORD-055015
U014,P040,5,purchase,ORD-055016
U048,P025,5,purchase,ORD-055017
U140,P040,5,purchase,ORD-055018
U118,P038,3,cart,ORD-055019
U164,P004,2,wishlist,ORD-055020
U192,P008,2,wishlist,ORD-055021
U131,P008,5,purchase,ORD-055022
U059,P028,3,cart,ORD-055023
U186,P003,5,purchase,ORD-055024
U062,P007,3,cart,ORD-055025
U165,P034,2,wishlist,ORD-055026
U175,P028,3,cart,ORD-055027
U005,P032,3,cart,ORD-055028
U191,P013,2,wishlist,ORD-055029
U050,P001,3,cart,ORD-055030
U070,P028,1,view,ORD-055031
U067,P011,5,purchase,ORD-055032
U186,P028,2,wishlist,ORD-055033
U174,P030,2,wishlist,ORD-055034
U111,P010,5,purchase,ORD-055035
U193,P039,1,view,ORD-055036
U121,P011,3,cart,ORD-055037
U200,P005,2,wishlist,ORD-055038
U141,P020,5,purchase,ORD-055039
U170,P010,5,purchase,ORD-055040
U024,P002,5,purchase,ORD-055041
U186,P014,5,purchase,ORD-055042
U137,P035,5,purchase,ORD-055043
U035,P001,5,purchase,ORD-055044
U127,P003,5,purchase,ORD-055045
U049,P021,3,cart,ORD-055046
U166,P038,5,purchase,ORD-055047
U080,P014,3,cart,ORD-055048
U094,P023,5,purchase,ORD-055049
U192,P020,5,purchase,ORD-055050
U093,P039,2,wishlist,ORD-055051
U131,P026,5,purchase,ORD-055052
U085,P033,5,purchase,ORD-055053
U002,P003,5,purchase,ORD-055054
U047,P024,1,view,ORD-055055
U053,P019,5,purchase,ORD-055056
U058,P039,5,purchase,ORD-055057
U043,P013,5,purchase,ORD-055058
U173,P014,5,purchase,ORD-055059
U003,P030,5,purchase,ORD-055060
U073,P012,5,purchase,ORD-055061
U111,P020,1,view,ORD-055062
U148,P013,5,purchase,ORD-055063
U045,P039,2,wishlist,ORD-055064
U016,P031,5,purchase,ORD-055065
U024,P011,3,cart,ORD-055066
U076,P037,5,purchase,ORD-055067
U144,P030,2,wishlist,ORD-055068
U096,P023,3,cart,ORD-055069
U103,P036,5,purchase,ORD-055070
U029,P023,1,view,ORD-055071
U083,P020,3,cart,ORD-055072
U140,P027,5,purchase,ORD-055073
U067,P038,5,purchase,ORD-055074
U196,P039,5,purchase,ORD-055075
U188,P020,3,cart,ORD-055076
U011,P019,5,purchase,ORD-055077
U119,P008,5,purchase,ORD-055078
U149,P003,2,wishlist,ORD-055079
U152,P014,1,view,ORD-055080
U076,P012,5,purchase,ORD-055081
U017,P040,5,purchase,ORD-055082
U018,P015,5,purchase,ORD-055083
U157,P017,5,purchase,ORD-055084
U096,P008,5,purchase,ORD-055085
U049,P011,3,cart,ORD-055086
U070,P036,5,purchase,ORD-055087
U094,P026,3,cart,ORD-055088
U055,P030,3,cart,ORD-055089
U006,P004,1,view,ORD-055090
U028,P020,3,cart,ORD-055091
U022,P018,3,cart,ORD-055092
U068,P009,3,cart,ORD-055093
U160,P040,5,purchase,ORD-055094
U063,P011,5,purchase,ORD-055095
U108,P010,3,cart,ORD-055096
U028,P005,5,purchase,ORD-055097
U122,P029,5,purchase,ORD-055098
U111,P030,5,purchase,ORD-055099
U090,P036,3,cart,ORD-055100
U002,P002,5,purchase,ORD-055101
U140,P032,5,purchase,ORD-055102
U096,P028,5,purchase,ORD-055103
U100,P038,5,purchase,ORD-055104
U056,P029,5,purchase,ORD-055105
U123,P027,5,purchase,ORD-055106
U151,P017,2,wishlist,ORD-055107
U021,P018,2,wishlist,ORD-055108
U056,P003,5,purchase,ORD-055109
U137,P025,5,purchase,ORD-055110
U059,P039,2,wishlist,ORD-055111
U083,P027,2,wishlist,ORD-055112
U006,P013,5,purchase,ORD-055113
U103,P034,5,purchase,ORD-055114
U199,P036,3,cart,ORD-055115
U171,P010,3,cart,ORD-055116
U078,P027,2,wishlist,ORD-055117
U096,P004,5,purchase,ORD-055118
U076,P008,1,view,ORD-055119
U027,P011,1,view,ORD-055120
U021,P034,3,cart,ORD-055121
U109,P019,5,purchase,ORD-055122
U175,P017,5,purchase,ORD-055123
U190,P013,3,cart,ORD-055124
U129,P022,3,cart,ORD-055125
U199,P022,3,cart,ORD-055126
U063,P031,5,purchase,ORD-055127
U158,P017,1,view,ORD-055128
U053,P005,5,purchase,ORD-055129
U059,P039,1,view,ORD-055130
U035,P014,3,cart,ORD-055131
U096,P022,5,purchase,ORD-055132
U146,P037,1,view,ORD-055133
U032,P016,2,wishlist,ORD-055134
U030,P005,3,cart,ORD-055135
U091,P029,3,cart,ORD-055136
U128,P001,3,cart,ORD-055137
U067,P008,1,view,ORD-055138
U082,P005,5,purchase,ORD-055139
U149,P001,5,purchase,ORD-055140
U162,P017,2,wishlist,ORD-055141
U176,P024,5,purchase,ORD-055142
U169,P007,1,view,ORD-055143
U082,P002,5,purchase,ORD-055144
U068,P036,1,view,ORD-055145
U009,P038,5,purchase,ORD-055146
U175,P034,3,cart,ORD-055147
U015,P003,1,view,ORD-055148
U140,P010,2,wishlist,ORD-055149
U051,P028,1,view,ORD-055150
U008,P003,5,purchase,ORD-055151
U157,P015,5,purchase,ORD-055152
U126,P035,5,purchase,ORD-055153
U185,P024,3,cart,ORD-055154
U184,P020,5,purchase,ORD-055155
U031,P034,2,wishlist,ORD-055156
U170,P028,5,purchase,ORD-055157
U075,P030,3,cart,ORD-055158
U033,P031,3,cart,ORD-055159
U181,P018,3,cart,ORD-055160
U126,P019,5,purchase,ORD-055161
U043,P027,1,view,ORD-055162
U080,P017,5,purchase,ORD-055163
U080,P027,3,cart,ORD-055164
U115,P035,3,cart,ORD-055165
U004,P024,5,purchase,ORD-055166
U020,P026,2,wishlist,ORD-055167
U022,P018,5,purchase,ORD-055168
U022,P017,5,purchase,ORD-055169
U194,P001,5,purchase,ORD-055170
U173,P002,5,purchase,ORD-055171
U175,P001,5,purchase,ORD-055172
U139,P006,3,cart,ORD-055173
U097,P040,5,purchase,ORD-055174
U141,P023,1,view,ORD-055175
U116,P023,5,purchase,ORD-055176
U037,P035,5,purchase,ORD-055177
U175,P025,2,wishlist,ORD-055178
U152,P026,3,cart,ORD-055179
U130,P011,5,purchase,ORD-055180
U001,P004,3,cart,ORD-055181
U167,P017,5,purchase,ORD-055182
U087,P010,5,purchase,ORD-055183
U076,P023,5,purchase,ORD-055184
U028,P004,3,cart,ORD-055185
U187,P023,1,view,ORD-055186
U107,P009,5,purchase,ORD-055187
U089,P007,5,purchase,ORD-055188
U198,P009,5,purchase,ORD-055189
U151,P037,5,purchase,ORD-055190
U061,P015,5,purchase,ORD-055191
U005,P011,5,purchase,ORD-055192
U199,P022,2,wishlist,ORD-055193
U065,P024,5,purchase,ORD-055194
U017,P017,5,purchase,ORD-055195
U146,P003,3,cart,ORD-055196
U192,P009,3,cart,ORD-055197
U048,P023,5,purchase,ORD-055198
U135,P027,1,view,ORD-055199
U059,P017,5,purchase,ORD-055200
U115,P023,1,view,ORD-055201
U043,P030,5,purchase,ORD-055202
U064,P003,3,cart,ORD-055203
U126,P029,2,wishlist,ORD-055204
U051,P038,3,cart,ORD-055205
U126,P023,5,purchase,ORD-055206
U176,P018,5,purchase,ORD-055207
U108,P032,2,wishlist,ORD-055208
U069,P034,3,cart,ORD-055209
U085,P020,5,purchase,ORD-055210
U169,P019,5,purchase,ORD-055211
U133,P036,2,wishlist,ORD-055212
U136,P036,2,wishlist,ORD-055213
U070,P008,5,purchase,ORD-055214
U122,P031,5,purchase,ORD-055215
U070,P022,2,wishlist,ORD-055216
U057,P014,5,purchase,ORD-055217
U058,P039,5,purchase,ORD-055218
U098,P021,1,view,ORD-055219
U174,P020,3,cart,ORD-055220
U038,P005,3,cart,ORD-055221
U032,P037,3,cart,ORD-055222
U183,P028,5,purchase,ORD-055223
U068,P017,5,purchase,ORD-055224
U033,P006,5,purchase,ORD-055225
U134,P040,5,purchase,ORD-055226
U092,P024,5,purchase,ORD-055227
U007,P040,3,cart,ORD-055228
U136,P017,1,view,ORD-055229
U022,P022,5,purchase,ORD-055230
U107,P018,5,purchase,ORD-055231
U013,P008,3,cart,ORD-055232
U048,P038,5,purchase,ORD-055233
U065,P035,3,cart,ORD-055234
U051,P036,5,purchase,ORD-055235
U146,P040,5,purchase,ORD-055236
U182,P029,1,view,ORD-055237
U104,P037,5,purchase,ORD-055238
U052,P007,1,view,ORD-055239
U186,P004,5,purchase,ORD-055240
U136,P003,3,cart,ORD-055241
U057,P025,3,cart,ORD-055242
U187,P034,2,wishlist,ORD-055243
U192,P033,1,view,ORD-055244
U002,P022,5,purchase,ORD-055245
U042,P016,2,wishlist,ORD-055246
U112,P030,5,purchase,ORD-055247
U061,P026,2,wishlist,ORD-055248
U086,P018,3,cart,ORD-055249
U173,P008,3,cart,ORD-055250
U018,P024,5,purchase,ORD-055251
U015,P036,3,cart,ORD-055252
U142,P024,2,wishlist,ORD-055253
U055,P012,1,view,ORD-055254
U075,P017,3,cart,ORD-055255
U108,P007,1,view,ORD-055256
U011,P012,1,view,ORD-055257
U018,P023,5,purchase,ORD-055258
U004,P025,5,purchase,ORD-055259
U100,P010,5,purchase,ORD-055260
U187,P029,5,purchase,ORD-055261
U195,P006,3,cart,ORD-055262
U111,P003,2,wishlist,ORD-055263
U192,P004,5,purchase,ORD-055264
U025,P013,3,cart,ORD-055265
U092,P018,3,cart,ORD-055266
U039,P024,5,purchase,ORD-055267
U074,P021,2,wishlist,ORD-055268
U064,P027,3,cart,ORD-055269
U025,P008,5,purchase,ORD-055270
U186,P005,3,cart,ORD-055271
U030,P015,5,purchase,ORD-055272
U165,P008,1,view,ORD-055273
U095,P015,5,purchase,ORD-055274
U084,P021,3,cart,ORD-055275
U091,P035,1,view,ORD-055276
U143,P021,5,purchase,ORD-055277
U183,P035,3,cart,ORD-055278
U161,P008,5,purchase,ORD-055279
U108,P005,5,purchase,ORD-055280
U027,P007,5,purchase,ORD-055281
U175,P003,5,purchase,ORD-055282
U092,P017,3,cart,ORD-055283
U076,P002,1,view,ORD-055284
U086,P004,5,purchase,ORD-055285
U164,P031,2,wishlist,ORD-055286
U131,P009,2,wishlist,ORD-055287
U050,P030,1,view,ORD-055288
U129,P001,5,purchase,ORD-055289
U057,P031,3,cart,ORD-055290
U042,P022,5,purchase,ORD-055291
U148,P021,2,wishlist,ORD-055292
U147,P012,1,view,ORD-055293
U170,P027,5,purchase,ORD-055294
U049,P009,2,wishlist,ORD-055295
U012,P006,2,wishlist,ORD-055296
U197,P019,1,view,ORD-055297
U079,P036,1,view,ORD-055298
U005,P019,5,purchase,ORD-055299
U061,P023,3,cart,ORD-055300
U138,P016,1,view,ORD-055301
U064,P040,3,cart,ORD-055302
U107,P009,1,view,ORD-055303
U163,P024,5,purchase,ORD-055304
U036,P009,3,cart,ORD-055305
U041,P036,2,wishlist,ORD-055306
U175,P012,3,cart,ORD-055307
U118,P037,3,cart,ORD-055308
U108,P008,3,cart,ORD-055309
U088,P018,5,purchase,ORD-055310
U103,P032,2,wishlist,ORD-055311
U154,P034,5,purchase,ORD-055312
U156,P034,3,cart,ORD-055313
U011,P020,3,cart,ORD-055314
U132,P015,1,view,ORD-055315
U082,P006,2,wishlist,ORD-055316
U131,P023,3,cart,ORD-055317
U115,P016,5,purchase,ORD-055318
U087,P021,5,purchase,ORD-055319
U122,P022,5,purchase,ORD-055320
U180,P029,3,cart,ORD-055321
U036,P016,5,purchase,ORD-055322
U016,P033,5,purchase,ORD-055323
U023,P017,5,purchase,ORD-055324
U087,P002,2,wishlist,ORD-055325
U156,P031,3,cart,ORD-055326
U095,P039,5,purchase,ORD-055327
U190,P019,5,purchase,ORD-055328
U009,P013,3,cart,ORD-055329
U164,P023,1,view,ORD-055330
U135,P038,5,purchase,ORD-055331
U198,P024,3,cart,ORD-055332
U106,P001,2,wishlist,ORD-055333
U018,P009,5,purchase,ORD-055334
U109,P029,2,wishlist,ORD-055335
U062,P014,5,purchase,ORD-055336
U103,P033,2,wishlist,ORD-055337
U043,P035,3,cart,ORD-055338
U042,P037,3,cart,ORD-055339
U166,P025,3,cart,ORD-055340
U045,P040,1,view,ORD-055341
U114,P006,2,wishlist,ORD-055342
U088,P021,5,purchase,ORD-055343
U123,P008,2,wishlist,ORD-055344
U049,P028,1,view,ORD-055345
U166,P027,5,purchase,ORD-055346
U044,P026,5,purchase,ORD-055347
U168,P002,1,view,ORD-055348
U005,P025,2,wishlist,ORD-055349
U080,P020,5,purchase,ORD-055350
U013,P004,5,purchase,ORD-055351
U097,P024,5,purchase,ORD-055352
U002,P031,3,cart,ORD-055353
U046,P027,3,cart,ORD-055354
U093,P031,2,wishlist,ORD-055355
U196,P002,3,cart,ORD-055356
U070,P013,2,wishlist,ORD-055357
U021,P021,1,view,ORD-055358
U174,P007,3,cart,ORD-055359
U038,P039,5,purchase,ORD-055360
U033,P035,5,purchase,ORD-055361
U193,P037,2,wishlist,ORD-055362
U034,P022,3,cart,ORD-055363
U087,P006,5,purchase,ORD-055364
U006,P003,1,view,ORD-055365
U043,P017,3,cart,ORD-055366
U055,P002,5,purchase,ORD-055367
U118,P017,3,cart,ORD-055368
U130,P040,5,purchase,ORD-055369
U161,P031,2,wishlist,ORD-055370
U131,P032,5,purchase,ORD-055371
U015,P024,5,purchase,ORD-055372
U119,P034,2,wishlist,ORD-055373
U031,P028,3,cart,ORD-055374
U135,P024,2,wishlist,ORD-055375
U059,P032,5,purchase,ORD-055376
U184,P024,5,purchase,ORD-055377
U130,P030,3,cart,ORD-055378
U098,P031,5,purchase,ORD-055379
U158,P038,5,purchase,ORD-055380
U153,P020,3,cart,ORD-055381
U098,P010,5,purchase,ORD-055382
U039,P004,5,purchase,ORD-055383
U007,P005,3,cart,ORD-055384
U084,P031,2,wishlist,ORD-055385
U098,P004,5,purchase,ORD-055386
U034,P015,3,cart,ORD-055387
U041,P005,5,purchase,ORD-055388
U057,P008,5,purchase,ORD-055389
U100,P021,5,purchase,ORD-055390
U015,P009,5,purchase,ORD-055391
U134,P001,5,purchase,ORD-055392
U134,P012,5,purchase,ORD-055393
U112,P010,2,wishlist,ORD-055394
U074,P015,5,purchase,ORD-055395
U092,P037,3,cart,ORD-055396
U195,P001,5,purchase,ORD-055397
U117,P014,5,purchase,ORD-055398
U048,P028,2,wishlist,ORD-055399
U195,P001,5,purchase,ORD-055400
U015,P002,5,purchase,ORD-055401
U136,P004,5,purchase,ORD-055402
U154,P004,5,purchase,ORD-055403
U085,P040,1,view,ORD-055404
U039,P018,2,wishlist,ORD-055405
U138,P002,3,cart,ORD-055406
U022,P012,5,purchase,ORD-055407
U038,P032,5,purchase,ORD-055408
U055,P011,5,purchase,ORD-055409
U134,P007,1,view,ORD-055410
U154,P033,2,wishlist,ORD-055411
U169,P037,3,cart,ORD-055412
U089,P015,5,purchase,ORD-055413
U089,P039,3,cart,ORD-055414
U138,P014,5,purchase,ORD-055415
U196,P025,2,wishlist,ORD-055416
U052,P037,5,purchase,ORD-055417
U045,P002,2,wishlist,ORD-055418
U008,P004,3,cart,ORD-055419
U033,P025,5,purchase,ORD-055420
U078,P028,5,purchase,ORD-055421
U162,P020,5,purchase,ORD-055422
U028,P028,3,cart,ORD-055423
U008,P039,5,purchase,ORD-055424
U134,P003,5,purchase,ORD-055425
U053,P024,5,purchase,ORD-055426
U108,P026,3,cart,ORD-055427
U174,P035,3,cart,ORD-055428
U065,P003,3,cart,ORD-055429
U183,P002,5,purchase,ORD-055430
U009,P037,5,purchase,ORD-055431
U180,P011,2,wishlist,ORD-055432
U022,P022,3,cart,ORD-055433
U080,P017,5,purchase,ORD-055434
U049,P028,5,purchase,ORD-055435
U023,P024,5,purchase,ORD-055436
U161,P008,5,purchase,ORD-055437
U010,P025,3,cart,ORD-055438
U041,P001,5,purchase,ORD-055439
U024,P007,3,cart,ORD-055440
U043,P011,5,purchase,ORD-055441
U119,P035,5,purchase,ORD-055442
U002,P039,5,purchase,ORD-055443
U087,P004,3,cart,ORD-055444
U185,P009,5,purchase,ORD-055445
U184,P021,5,purchase,ORD-055446
U160,P017,3,cart,ORD-055447
U040,P037,5,purchase,ORD-055448
U144,P012,3,cart,ORD-055449
U003,P016,2,wishlist,ORD-055450
U072,P005,3,cart,ORD-055451
U126,P016,1,view,ORD-055452
U093,P038,3,cart,ORD-055453
U004,P006,5,purchase,ORD-055454
U146,P029,3,cart,ORD-055455
U075,P033,3,cart,ORD-055456
U129,P023,1,view,ORD-055457
U054,P025,3,cart,ORD-055458
U190,P032,1,view,ORD-055459
U141,P024,1,view,ORD-055460
U168,P005,3,cart,ORD-055461
U058,P030,3,cart,ORD-055462
U092,P027,5,purchase,ORD-055463
U159,P036,3,cart,ORD-055464
U105,P022,1,view,ORD-055465
U131,P015,5,purchase,ORD-055466
U094,P021,5,purchase,ORD-055467
U093,P040,3,cart,ORD-055468
U141,P027,2,wishlist,ORD-055469
U142,P032,2,wishlist,ORD-055470
U085,P022,5,purchase,ORD-055471
U032,P003,5,purchase,ORD-055472
U150,P002,5,purchase,ORD-055473
U165,P029,1,view,ORD-055474
U118,P028,2,wishlist,ORD-055475
U073,P020,5,purchase,ORD-055476
U150,P008,3,cart,ORD-055477
U049,P019,5,purchase,ORD-055478
U122,P031,5,purchase,ORD-055479
U046,P039,3,cart,ORD-055480
U060,P011,5,purchase,ORD-055481
U109,P029,3,cart,ORD-055482
U011,P016,5,purchase,ORD-055483
U150,P015,3,cart,ORD-055484
U141,P007,1,view,ORD-055485
U090,P003,5,purchase,ORD-055486
U184,P011,5,purchase,ORD-055487
U179,P009,3,cart,ORD-055488
U187,P001,5,purchase,ORD-055489
U109,P020,5,purchase,ORD-055490
U022,P039,2,wishlist,ORD-055491
U040,P025,5,purchase,ORD-055492
U008,P010,5,purchase,ORD-055493
U044,P019,5,purchase,ORD-055494
U198,P020,3,cart,ORD-055495
U183,P003,5,purchase,ORD-055496
U010,P022,2,wishlist,ORD-055497
U153,P031,2,wishlist,ORD-055498
U072,P032,3,cart,ORD-055499
U176,P037,5,purchase,ORD-055500
U126,P006,1,view,ORD-055501
U084,P017,5,purchase,ORD-055502
U044,P023,5,purchase,ORD-055503
U096,P025,5,purchase,ORD-055504
U156,P032,5,purchase,ORD-055505
U045,P011,5,purchase,ORD-055506
U158,P002,3,cart,ORD-055507
U104,P015,5,purchase,ORD-055508
U140,P007,3,cart,ORD-055509
U052,P037,5,purchase,ORD-055510
U078,P027,5,purchase,ORD-055511
U198,P015,3,cart,ORD-055512
U009,P026,5,purchase,ORD-055513
U075,P040,5,purchase,ORD-055514
U096,P009,5,purchase,ORD-055515
U195,P023,1,view,ORD-055516
U112,P035,5,purchase,ORD-055517
U139,P004,3,cart,ORD-055518
U175,P018,1,view,ORD-055519
U039,P037,5,purchase,ORD-055520
U042,P004,5,purchase,ORD-055521
U145,P027,1,view,ORD-055522
U094,P020,5,purchase,ORD-055523
U016,P040,3,cart,ORD-055524
U182,P004,3,cart,ORD-055525
U167,P032,5,purchase,ORD-055526
U152,P015,3,cart,ORD-055527
U172,P027,2,wishlist,ORD-055528
U032,P032,5,purchase,ORD-055529
U105,P037,5,purchase,ORD-055530
U008,P019,3,cart,ORD-055531
U181,P021,3,cart,ORD-055532
U177,P038,5,purchase,ORD-055533
U043,P028,5,purchase,ORD-055534
U048,P004,5,purchase,ORD-055535
U102,P034,3,cart,ORD-055536
U049,P019,2,wishlist,ORD-055537
U006,P001,3,cart,ORD-055538
U137,P012,5,purchase,ORD-055539
U014,P036,5,purchase,ORD-055540
U077,P017,2,wishlist,ORD-055541
U065,P027,5,purchase,ORD-055542
U184,P038,3,cart,ORD-055543
U022,P035,1,view,ORD-055544
U092,P014,3,cart,ORD-055545
U115,P039,2,wishlist,ORD-055546
U046,P009,5,purchase,ORD-055547
U090,P018,5,purchase,ORD-055548
U110,P001,3,cart,ORD-055549
U133,P024,5,purchase,ORD-055550
U133,P023,5,purchase,ORD-055551
U017,P003,5,purchase,ORD-055552
U114,P038,5,purchase,ORD-055553
U105,P030,5,purchase,ORD-055554
U133,P003,5,purchase,ORD-055555
U184,P003,1,view,ORD-055556
U078,P027,5,purchase,ORD-055557
U095,P020,2,wishlist,ORD-055558
U184,P003,2,wishlist,ORD-055559
U088,P033,5,purchase,ORD-055560
U172,P013,3,cart,ORD-055561
U017,P001,5,purchase,ORD-055562
U090,P003,5,purchase,ORD-055563
U107,P008,3,cart,ORD-055564
U159,P026,3,cart,ORD-055565
U006,P035,2,wishlist,ORD-055566
U084,P009,5,purchase,ORD-055567
U137,P002,5,purchase,ORD-055568
U145,P005,3,cart,ORD-055569
U147,P008,5,purchase,ORD-055570
U086,P028,5,purchase,ORD-055571
U186,P032,1,view,ORD-055572
U133,P033,2,wishlist,ORD-055573
U072,P002,5,purchase,ORD-055574
U195,P024,5,purchase,ORD-055575
U103,P015,5,purchase,ORD-055576
U165,P039,5,purchase,ORD-055577
U007,P013,5,purchase,ORD-055578
U089,P007,3,cart,ORD-055579
U021,P009,5,purchase,ORD-055580
U079,P007,3,cart,ORD-055581
U111,P004,3,cart,ORD-055582
U128,P014,2,wishlist,ORD-055583
U088,P005,5,purchase,ORD-055584
U023,P023,2,wishlist,ORD-055585
U032,P030,5,purchase,ORD-055586
U186,P010,2,wishlist,ORD-055587
U192,P019,2,wishlist,ORD-055588
U042,P015,5,purchase,ORD-055589
U149,P007,5,purchase,ORD-055590
U169,P025,5,purchase,ORD-055591
U182,P007,2,wishlist,ORD-055592
U189,P021,3,cart,ORD-055593
U060,P001,5,purchase,ORD-055594
U151,P030,3,cart,ORD-055595
U019,P025,5,purchase,ORD-055596
U081,P002,5,purchase,ORD-055597
U144,P020,5,purchase,ORD-055598
U084,P033,5,purchase,ORD-055599
U189,P011,3,cart,ORD-055600
U025,P005,2,wishlist,ORD-055601
U076,P011,3,cart,ORD-055602
U189,P040,3,cart,ORD-055603
U141,P029,5,purchase,ORD-055604
U117,P040,5,purchase,ORD-055605
U150,P009,3,cart,ORD-055606
U175,P004,1,view,ORD-055607
U142,P032,3,cart,ORD-055608
U028,P034,5,purchase,ORD-055609
U011,P028,5,purchase,ORD-055610
U041,P008,5,purchase,ORD-055611
U092,P002,5,purchase,ORD-055612
U003,P006,5,purchase,ORD-055613
U015,P026,5,purchase,ORD-055614
U088,P002,3,cart,ORD-055615
U062,P035,5,purchase,ORD-055616
U117,P004,5,purchase,ORD-055617
U019,P038,5,purchase,ORD-055618
U077,P006,1,view,ORD-055619
U140,P029,2,wishlist,ORD-055620
U008,P018,5,purchase,ORD-055621
U096,P018,3,cart,ORD-055622
U026,P002,5,purchase,ORD-055623
U136,P009,3,cart,ORD-055624
U032,P013,2,wishlist,ORD-055625
U194,P019,5,purchase,ORD-055626
U192,P026,3,cart,ORD-055627
U169,P027,5,purchase,ORD-055628
U180,P010,3,cart,ORD-055629
U076,P014,3,cart,ORD-055630
U082,P037,5,purchase,ORD-055631
U011,P003,5,purchase,ORD-055632
U080,P003,3,cart,ORD-055633
U200,P023,5,purchase,ORD-055634
U169,P028,5,purchase,ORD-055635
U001,P025,3,cart,ORD-055636
U106,P025,3,cart,ORD-055637
U185,P024,1,view,ORD-055638
U067,P007,5,purchase,ORD-055639
U101,P029,3,cart,ORD-055640
U146,P028,5,purchase,ORD-055641
U185,P032,2,wishlist,ORD-055642
U063,P023,2,wishlist,ORD-055643
U025,P005,3,cart,ORD-055644
U188,P040,5,purchase,ORD-055645
U122,P035,5,purchase,ORD-055646
U160,P014,2,wishlist,ORD-055647
U086,P026,2,wishlist,ORD-055648
U045,P006,3,cart,ORD-055649
U065,P009,5,purchase,ORD-055650
U010,P015,5,purchase,ORD-055651
U018,P016,3,cart,ORD-055652
U176,P018,1,view,ORD-055653
U083,P021,5,purchase,ORD-055654
U141,P014,2,wishlist,ORD-055655
U189,P014,3,cart,ORD-055656
U033,P026,5,purchase,ORD-055657
U172,P004,5,purchase,ORD-055658
U075,P016,3,cart,ORD-055659
U111,P019,5,purchase,ORD-055660
U149,P031,3,cart,ORD-055661
U094,P032,5,purchase,ORD-055662
U174,P024,5,purchase,ORD-055663
U015,P002,3,cart,ORD-055664
U093,P007,5,purchase,ORD-055665
U169,P001,5,purchase,ORD-055666
U144,P006,2,wishlist,ORD-055667
U157,P017,1,view,ORD-055668
U199,P022,1,view,ORD-055669
U021,P038,5,purchase,ORD-055670
U069,P005,3,cart,ORD-055671
U142,P014,2,wishlist,ORD-055672
U099,P036,2,wishlist,ORD-055673
U021,P020,3,cart,ORD-055674
U040,P018,5,purchase,ORD-055675
U091,P026,5,purchase,ORD-055676
U098,P034,5,purchase,ORD-055677
U138,P002,5,purchase,ORD-055678
U159,P020,5,purchase,ORD-055679
U109,P021,5,purchase,ORD-055680
U008,P018,2,wishlist,ORD-055681
U021,P003,5,purchase,ORD-055682
U074,P005,3,cart,ORD-055683
U179,P039,5,purchase,ORD-055684
U003,P037,3,cart,ORD-055685
U136,P024,3,cart,ORD-055686
U117,P021,3,cart,ORD-055687
U067,P039,2,wishlist,ORD-055688
U089,P006,5,purchase,ORD-055689
U131,P033,3,cart,ORD-055690
U033,P035,3,cart,ORD-055691
U075,P020,2,wishlist,ORD-055692
U006,P016,3,cart,ORD-055693
U078,P035,1,view,ORD-055694
U061,P032,3,cart,ORD-055695
U142,P008,5,purchase,ORD-055696
U138,P032,5,purchase,ORD-055697
U200,P011,3,cart,ORD-055698
U057,P033,3,cart,ORD-055699
U051,P017,5,purchase,ORD-055700
U097,P010,3,cart,ORD-055701
U078,P001,5,purchase,ORD-055702
U145,P023,3,cart,ORD-055703
U064,P004,2,wishlist,ORD-055704
U097,P024,1,view,ORD-055705
U007,P010,5,purchase,ORD-055706
U129,P029,5,purchase,ORD-055707
U039,P025,3,cart,ORD-055708
U077,P037,5,purchase,ORD-055709
U007,P030,2,wishlist,ORD-055710
U158,P011,3,cart,ORD-055711
U057,P026,3,cart,ORD-055712
U084,P003,5,purchase,ORD-055713
